848.472	883.24	848.336	883.104
869.832	828.48	869.77	828.418
831.788	858.834	831.626	858.671
887.055	895.482	886.833	895.26
806.55	798.97	806.337	798.756
786.472	953.049	786.135	952.712
784.86	964.094	784.526	963.76
812.485	957.393	812.259	957.168
755.734	973.977	755.564	973.808
796.387	932.267	796.175	932.054
764.939	939.334	764.687	939.082
