181783	209732	0.866739	197704	209732	0.942651
198518	209732	0.946532	199738	209732	0.952349
200960	209732	0.958175	201447	209732	0.960497
202516	209732	0.965594	202915	209732	0.967497
203813	209732	0.971778	204069	209732	0.972999
204894	209732	0.976932	205178	209732	0.978287
206012	209732	0.982263	206291	209732	0.983593
207061	209732	0.987265	207339	209732	0.98859
207900	209732	0.991265	208175	209732	0.992576
208627	209732	0.994731	208948	209732	0.996262
