-0.611127	1.07213
-0.0750164	0.999235
0.0273228	1.00567
-0.0753157	1.00685
-0.0103537	0.989039
-0.0816515	0.988404
-0.0120065	1.00075
-0.0123045	0.98802
0.672025	1.00617
0.039705	0.955103
0.0427338	0.802242
