1968	5669	0.347151	1983	5742	0.34535
10877	28737	0.378502	10892	28677	0.379817
19801	24742	0.800299	19847	24746	0.802029
22692	11932	1.90178	22802	11901	1.91597
13117	3546	3.6991	13086	3555	3.68101
3461	641	5.39938	3466	642	5.39875
1236	201	6.14925	1233	202	6.10396
2011	295	6.81695	2015	298	6.76174
75163	75763	0.992081	75324	75763	0.994206
