0.0370439	0.0365074
0.0365437	0.036611
0.0364671	0.0362781
0.0368682	0.0366347
0.0368655	0.0369273
0.0362682	0.0366
0.0366176	0.0364741
0.0362366	0.0365111
0.0369205	0.0370439
0.0361785	0.0365437
0.0363111	0.0364671
0.0363229	0.0368682
0.0369622	0.0368655
0.036778	0.0362682
0.036838	0.0366176
0.0361715	0.0362366
0.0368769	0.0369205
0.0361088	0.0361785
0.0365364	0.0363111
0.0381002	0.0363229
0.0379248	0.0369622
0.0362089	0.036778
0.0361923	0.036838
0.0363159	0.0361715
