2893	11030	0.262285	2936	5588	0.525412
21857	85243	0.256408	21873	43471	0.503163
58314	172942	0.337188	58301	97720	0.596613
69029	166172	0.415407	69132	112005	0.617222
33006	82176	0.40165	33028	64012	0.515966
7291	19800	0.368232	7283	16228	0.448792
3234	9065	0.356757	3237	7568	0.427722
5723	15738	0.363642	5726	13527	0.423302
201347	201903	0.997246	201516	201903	0.998083
