2650	11030	0.240254	2689	5588	0.48121
21158	85243	0.248208	21168	43471	0.486945
56718	172942	0.32796	56733	97720	0.580567
68272	166172	0.410851	68394	112005	0.610633
32790	82176	0.399022	32810	64012	0.51256
7261	19800	0.366717	7264	16228	0.447621
3218	9065	0.354992	3222	7568	0.42574
5720	15738	0.363452	5735	13527	0.423967
197787	201903	0.979614	198015	201903	0.980743
