353.835	396.711
330.484	267.761
373.791	319.897
339.905	359.06
284.381	339.564
334.193	360.107
349.889	371.566
361.996	308.234
396.711	6.91095e-310
267.761	1.29442e-312
319.897	2.51807e-316
