-0.500436	26.9524	-13.488
-0.421444	26.8453	-11.3138
-0.289847	26.9346	-7.80693
-0.135413	26.9873	-3.65444
-0.125328	26.886	-3.36957
-0.0886377	27.037	-2.3965
-0.108611	26.9279	-2.92468
-0.0996654	26.8805	-2.67905
-0.0907796	26.9178	-2.44359
-0.140513	26.9013	-3.77998
-0.0982377	26.9056	-2.64315
