2148	6424	0.334371	2157	6501	0.331795
4801	13128	0.365707	4790	13031	0.367585
14542	37679	0.385944	14542	37693	0.385801
27378	62448	0.438413	27467	62762	0.437637
16137	55540	0.290547	15991	54907	0.291238
27260	61690	0.441887	27366	61687	0.443627
15423	60837	0.253513	15473	60646	0.255136
32521	70174	0.463434	32448	70031	0.463338
29270	62516	0.4682	29227	63212	0.462365
20096	41747	0.481376	20073	41157	0.487718
6143	17528	0.350468	6170	17654	0.349496
195719	201901	0.969381	195704	201903	0.969297
