180254	201903	0.892775	194872	201903	0.965176
195014	201903	0.96588	196107	201903	0.971293
196794	201903	0.974696	197096	201903	0.976192
197787	201903	0.979614	198015	201903	0.980743
198583	201903	0.983556	198747	201903	0.984369
199259	201903	0.986905	199390	201903	0.987553
199891	201903	0.990035	200021	201903	0.990679
200429	201903	0.992699	200558	201903	0.993338
200925	201903	0.995156	201085	201903	0.995949
201347	201903	0.997246	201516	201903	0.998083
