177	971	0.182286	179	986	0.181542
415	2076	0.199904	420	2079	0.20202
1048	4493	0.233252	1042	4492	0.231968
1568	5993	0.261639	1580	6003	0.263202
887	5511	0.160951	915	5467	0.167368
1291	5812	0.222127	1292	5818	0.222069
735	5744	0.12796	745	5734	0.129927
1356	6195	0.218886	1341	6182	0.21692
1152	5691	0.202425	1130	5753	0.196419
773	3975	0.194465	775	3912	0.198108
206	2043	0.100832	207	2057	0.100632
9608	9999	0.960896	9626	9999	0.962696
