197932	234361	0.84456	216517	234361	0.923861
217931	234361	0.929894	219636	234361	0.93717
221384	234361	0.944628	222111	234361	0.94773
223529	234361	0.953781	224215	234361	0.956708
225482	234361	0.962114	225908	234361	0.963932
227095	234361	0.968997	227572	234361	0.971032
228695	234361	0.975824	229105	234361	0.977573
230137	234361	0.981977	230600	234361	0.983952
231471	234361	0.987669	231906	234361	0.989525
232507	234361	0.992089	233001	234361	0.994197
