-0.0676885	26.9524	-1.82437
-0.0353774	26.8453	-0.949718
-0.111139	26.9346	-2.9935
-0.131767	26.9873	-3.55604
-0.0761313	26.886	-2.04686
0.000175402	27.037	0.00474235
-0.0973509	26.9279	-2.62146
-0.0667484	26.8805	-1.79423
-0.164595	26.9178	-4.43054
-0.120145	26.9013	-3.23206
-0.00787353	26.9056	-0.211842
