1.0125	0.12	0.00625	0.0649923
1.01687	0.114286	0.00625	0.0537785
1.02125	0.0625	0.00625	0.0427908
1.02563	0.25	0.00625	0.0883883
1.03	0.0645161	0.00625	0.0441237
1.03438	0.0344828	0.00625	0.033883
1.03875	0.0909091	0.00625	0.0500438
1.04313	0.121212	0.00625	0.0568144
1.0475	0.1875	0.00625	0.0689981
1.05187	0.184211	0.00625	0.0628861
1.05625	0.142857	0.00625	0.06613
1.06062	0.27907	0.00625	0.068402
1.065	0.162162	0.00625	0.0605974
1.06937	0.191489	0.00625	0.057394
1.07375	0.181818	0.00625	0.0671408
1.07812	0.266667	0.00625	0.0659218
1.0825	0.166667	0.00625	0.0575055
1.08688	0.355556	0.00625	0.0713576
1.09125	0.277778	0.00625	0.0609519
1.09563	0.243902	0.00625	0.0670664
1.1	0.361702	0.00625	0.0700871
1.10438	0.44898	0.00625	0.0710557
1.10875	0.318182	0.00625	0.0702175
1.11312	0.421053	0.00625	0.0800933
1.1175	0.6	0.00625	0.0828079
1.12187	0.44	0.00625	0.0701997
1.12625	0.342105	0.00625	0.0769602
1.13062	0.459459	0.00625	0.0819289
1.135	0.658537	0.00625	0.0740577
1.13938	0.458333	0.00625	0.0719178
1.14375	0.511628	0.00625	0.0762287
1.14813	0.577778	0.00625	0.0736283
1.1525	0.756757	0.00625	0.0705339
1.15687	0.625	0.00625	0.0855816
1.16125	0.680851	0.00625	0.0679945
1.16562	0.775	0.00625	0.0660256
1.17	0.682927	0.00625	0.0726733
1.17437	0.853659	0.00625	0.0551993
1.17875	0.818182	0.00625	0.0671408
1.18312	0.810811	0.00625	0.0643883
1.1875	0.837838	0.00625	0.0605974
1.19188	0.868421	0.00625	0.0548361
1.19625	0.913043	0.00625	0.0415449
1.20063	0.945946	0.00625	0.0371746
1.205	0.848485	0.00625	0.0624156
1.20938	0.875	0.00625	0.0522913
1.21375	0.945946	0.00625	0.0371746
1.21813	0.945946	0.00625	0.0371746
1.2225	0.9	0.00625	0.0547723
1.22687	0.965517	0.00625	0.033883
1.23125	0.941176	0.00625	0.0403526
1.23562	0.823529	0.00625	0.0653787
1.24	0.897436	0.00625	0.0485811
1.24438	0.954545	0.00625	0.0444095
1.24875	1	0.00625	0
1.25313	0.866667	0.00625	0.0620633
1.2575	0.894737	0.00625	0.0704059
1.26187	0.939394	0.00625	0.041536
1.26625	0.947368	0.00625	0.0512278
1.27062	0.956522	0.00625	0.0425226
1.275	0.958333	0.00625	0.0407894
1.27937	0.95	0.00625	0.048734
1.28375	0.826087	0.00625	0.0790342
1.28812	0.958333	0.00625	0.0407894
1.2925	0.913043	0.00625	0.0587534
1.29688	0.846154	0.00625	0.100068
1.30125	0.941176	0.00625	0.0570672
1.30563	0.888889	0.00625	0.0604812
1.31	0.833333	0.00625	0.087841
1.31438	0.809524	0.00625	0.0856891
1.31875	0.826087	0.00625	0.0790342
1.32313	0.684211	0.00625	0.106639
1.3275	0.611111	0.00625	0.114904
1.33187	0.571429	0.00625	0.13226
1.33625	0.4375	0.00625	0.12402
1.34062	0.142857	0.00625	0.093522
1.345	0.133333	0.00625	0.0877707
1.34937	0	0.00625	0
1.35375	0	0.00625	0
1.35813	0	0.00625	0
