1.0125	0.1	0	0.0424264
1.01687	0.0701754	0	0.0338342
1.02125	0.031746	0	0.0220886
1.02563	0.0769231	0	0.0426692
1.03	0.0227273	0	0.0224675
1.03438	0.0566038	0	0.0317418
1.03875	0.0909091	0	0.0387638
1.04313	0.160714	0	0.0490781
1.0475	0.166667	0	0.0481125
1.05187	0.149254	0	0.0435337
1.05625	0.186441	0	0.0507036
1.06062	0.228571	0	0.0501891
1.065	0.145161	0	0.0447375
1.06937	0.222222	0	0.0461933
1.07375	0.202532	0	0.0452157
1.07812	0.21519	0	0.0462359
1.0825	0.25974	0	0.0499708
1.08688	0.26506	0	0.0484461
1.09125	0.255319	0	0.0449741
1.09563	0.318182	0	0.0496513
1.1	0.318182	0	0.0496513
1.10438	0.37234	0	0.0498618
1.10875	0.271605	0	0.0494208
1.11312	0.402778	0	0.0578009
1.1175	0.6	0	0.058554
1.12187	0.420455	0	0.0526213
1.12625	0.392405	0	0.0549365
1.13062	0.424658	0	0.0578524
1.135	0.615385	0	0.0509995
1.13938	0.452381	0	0.0543065
1.14375	0.56962	0	0.0557064
1.14813	0.636364	0	0.0512796
1.1525	0.623377	0	0.0552184
1.15687	0.631579	0	0.0638923
1.16125	0.650602	0	0.0523334
1.16562	0.714286	0	0.0514821
1.17	0.693333	0	0.0532444
1.17437	0.810811	0	0.0455294
1.17875	0.818182	0	0.0474757
1.18312	0.738462	0	0.0545099
1.1875	0.794521	0	0.0472907
1.19188	0.890411	0	0.0365609
1.19625	0.878378	0	0.0379953
1.20063	0.842857	0	0.0434986
1.205	0.8125	0	0.048789
1.20938	0.876712	0	0.0384793
1.21375	0.863636	0	0.0422418
1.21813	0.9	0	0.0358569
1.2225	0.803279	0	0.0508972
1.22687	0.8	0	0.0496139
1.23125	0.802817	0	0.0472187
1.23562	0.766667	0	0.0546029
1.24	0.8125	0	0.0436383
1.24438	0.844444	0	0.0540284
1.24875	0.888889	0	0.0427667
1.25313	0.754098	0	0.0551353
1.2575	0.833333	0	0.0507151
1.26187	0.730159	0	0.0559233
1.26625	0.732143	0	0.0591774
1.27062	0.653846	0	0.0659737
1.275	0.685185	0	0.0632026
1.27937	0.64	0	0.0678823
1.28375	0.527273	0	0.0673196
1.28812	0.577778	0	0.0736283
1.2925	0.37931	0	0.0637119
1.29688	0.275862	0	0.0829961
1.30125	0.277778	0	0.0746505
1.30563	0.285714	0	0.0645363
1.31	0.12	0	0.0459565
1.31438	0.0217391	0	0.0215015
1.31875	0.0243902	0	0.024091
1.32313	0.04	0	0.0277128
1.3275	0	0	0
1.33187	0	0	0
1.33625	0	0	0
1.34062	0	0	0
1.345	0	0	0
1.34937	0	0	0
1.35375	0	0	0
1.35813	0	0	0
1.21	-nan	0.0025	-nan
1.25	-nan	0.0025	-nan
1.29	-nan	0.0025	-nan
1.33	0	0.0025	0
1.37	-nan	0.0025	-nan
1.41	-nan	0.0025	-nan
1.45	-nan	0.0025	-nan
1.49	-nan	0.0025	-nan
1.53	-nan	0.0025	-nan
1.57	-nan	0.0025	-nan
1.61	0.5	0.0025	0.353553
1.65	-nan	0.0025	-nan
1.69	-nan	0.0025	-nan
1.73	0	0.0025	0
1.77	-nan	0.0025	-nan
1.81	-nan	0.0025	-nan
1.85	-nan	0.0025	-nan
1.89	-nan	0.0025	-nan
1.93	0	0.0025	0
1.97	0	0.0025	0
